Cycle,Joystick1/Buttons[0],Joystick1/Buttons[1],Joystick1/Buttons[2],Joystick1/Buttons[3],Joystick1/Buttons[4],Joystick1/Buttons[5],Joystick1/Buttons[6],Joystick1/Buttons[7],Joystick1/Buttons[8],Joystick1/Buttons[9],Joystick1/Buttons[10],Joystick1/Buttons[11],Joystick1/Axes[0],Joystick1/Axes[1],Joystick1/Axes[2],Joystick1/Axes[3],Joystick1/Axes[4],Joystick1/Axes[5],Joystick2/Buttons[0],Joystick2/Buttons[1],Joystick2/Buttons[2],Joystick2/Buttons[3],Joystick2/Buttons[4],Joystick2/Buttons[5],Joystick2/Buttons[6],Joystick2/Buttons[7],Joystick2/Buttons[8],Joystick2/Buttons[9],Joystick2/Buttons[10],Joystick2/Buttons[11],Joystick2/Axes[0],Joystick2/Axes[1],Joystick2/Axes[2],Joystick2/Axes[3],Joystick2/Axes[4],Joystick2/Axes[5],Joystick3/Buttons[0],Joystick3/Buttons[1],Joystick3/Buttons[2],Joystick3/Buttons[3],Joystick3/Buttons[4],Joystick3/Buttons[5],Joystick3/Buttons[6],Joystick3/Buttons[7],Joystick3/Buttons[8],Joystick3/Buttons[9],Joystick3/Buttons[10],Joystick3/Axes[0],Joystick3/Axes[1],Joystick3/Axes[2],DrivetrainData/ControlModes,DrivetrainData/OpenLoopOutputs,DrivetrainData/DesiredRates,DrivetrainData/PositionSetpoints,DrivetrainData/MaxSpeeds,DrivetrainData/PositionStartLocations,DrivetrainData/ZeroHeading,DrivetrainData/PositionSetpointChanged,DrivetrainData/SyncArc,DrivetrainData/OverrideForwardCurrentLimit,DrivetrainData/OverrideReverseCurrentLimit,DrivetrainData/ForwardCurrentLimit,DrivetrainData/ReverseCurrentLimit,Climb/State,PneumaticsAngle/State,PneumaticsCollector/State
1177,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1178,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1179,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1180,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1181,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1182,1,0,0,0,0,0,0,0,0,0,0,0,-0.0546875,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390625,1,0,1,3.24472e-306,0,0,0,0,2.67447e-038,0,45,0,0,0.5,0.5,0,0,0
